"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"53","@LTFRB delete your account",FALSE,0,"LTFRB",2017-08-14 18:24:33,FALSE,"897036372757823489","897162042213138432","1407694686","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tim_Macardle",0,FALSE,FALSE,NA,NA
"54","Pero siguro may ilan din sa inyo na gumagamit ng uber lol kurakot https://t.co/kYFnNA5bAw",FALSE,0,NA,2017-08-14 18:23:14,FALSE,NA,"897161708090802177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luginageorge",0,FALSE,FALSE,NA,NA
"55","I'm liking the hate towards @LTFRB. Opps",FALSE,0,NA,2017-08-14 18:23:04,FALSE,NA,"897161667250864129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zamiiroidz",0,FALSE,FALSE,NA,NA
"56","@raissawriter @_MsAsiaPacific_ @LTFRB Idaan nyo kay PooLong Duterte para mabigyan ng due process.",FALSE,0,"raissawriter",2017-08-14 18:22:29,FALSE,"897101308452155392","897161519196233729","33864320","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ferdspal",0,FALSE,FALSE,NA,NA
"57","I therefore conclude that LTFRB is EXTREMELY SELFISH~~ https://t.co/UyJLHoqlE2",FALSE,0,NA,2017-08-14 18:22:14,FALSE,NA,"897161458340909056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceegreen14",0,FALSE,FALSE,NA,NA
"58","#DissentingOpinion LTFRB us actually regulating traffic by not allowing Uber and Grab to take too much of the roads.",FALSE,0,NA,2017-08-14 18:20:52,FALSE,NA,"897161113430704129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","scoobsparebro",0,FALSE,FALSE,NA,NA
"59","RT @SenGracePOE: Statement on LTFRB's order to suspend Uber https://t.co/tqIERRF0bY",FALSE,0,NA,2017-08-14 18:20:30,FALSE,NA,"897161018933104640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnie_camp",206,TRUE,FALSE,NA,NA
"60","RT @SenGracePOE: Statement on LTFRB's order to suspend Uber https://t.co/tqIERRF0bY",FALSE,0,NA,2017-08-14 18:20:19,FALSE,NA,"897160974737719296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janaesium",206,TRUE,FALSE,NA,NA
"61","@LTFRB Basura kayo.",FALSE,0,"LTFRB",2017-08-14 18:20:19,FALSE,"897036372757823489","897160974364426242","1407694686","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamgueco",0,FALSE,FALSE,NA,NA
"62","@/LTFRB you had one job tch",FALSE,0,NA,2017-08-14 18:19:54,FALSE,NA,"897160871234879488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","teypjm",0,FALSE,FALSE,NA,NA
"63","@chelseamctntn Bwiset LTFRB TLGAAAAAAA Ì†ΩÌ∏°Ì†ΩÌ∏°",FALSE,0,"chelseamctntn",2017-08-14 18:19:46,FALSE,"897106594864877568","897160836543791110","278871191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sketchine",0,FALSE,FALSE,NA,NA
"64","RT @leahnavarro: Boo! @LTFRB suspends Uber for a month?! What becomes of its drivers? Obviously the Duterte admin and its taxi operator pal‚Ä¶",FALSE,0,NA,2017-08-14 18:19:42,FALSE,NA,"897160818785234944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acbernales",8,TRUE,FALSE,NA,NA
"65","Unlike Grab where there are taxis that are fully covered by a LTFRB franchise, Uber is not.",FALSE,0,"alditoko",2017-08-14 18:19:26,FALSE,"897160122849411077","897160752477241344","79716089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alditoko",0,FALSE,FALSE,NA,NA
"66","RT @tessgarcia: Eyes on the prize, guys! LTFRB's stupidity is trying to distract us from Duterte's silence on the shabu shipment.",FALSE,0,NA,2017-08-14 18:19:07,FALSE,NA,"897160673314168832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VagaScav",12,TRUE,FALSE,NA,NA
"67","LTFRB needs to suspend itself! Ì†ΩÌ∏í",FALSE,0,NA,2017-08-14 18:18:49,FALSE,NA,"897160597225193473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirstonomy",0,FALSE,FALSE,NA,NA
"68","@sirpaulmaynard @LTFRB true. mas bet ko uber eh kesa grab..",FALSE,0,"sirpaulmaynard",2017-08-14 18:18:44,FALSE,"897160106239860736","897160575192514560","3305372197","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melbelgica24",0,FALSE,FALSE,NA,NA
"69","RT @thatguySLATER: LTFRB: ""Taxis are unsafe. Buses cause traffic. MRT keeps breaking down.""
LTFRB: ""Hmm.. Let's cancel UBER!"" 
Ì†ΩÌπÑ
#PrayforLT‚Ä¶",FALSE,0,NA,2017-08-14 18:18:10,FALSE,NA,"897160433865441280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blastcrystal",385,TRUE,FALSE,NA,NA
"70","@LTFRB @Uber Try providing better options before taking down a system that only serves comfort in going around the metro.Ì†ΩÌ∏í",FALSE,0,"samanthavelayo",2017-08-14 18:17:58,FALSE,"897159755419967488","897160384624205824","814439870","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samanthavelayo",0,FALSE,FALSE,NA,NA
