"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"46","@itsmemika10 @RiaAtayde Hahahha. Sobrang bilis lng nmin nag kita nag aabang ako ng uber tas biglang daan si ate hohoho",FALSE,0,"itsmemika10",2017-08-13 14:25:51,FALSE,"896739242486841345","896739581734694912","1869712968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorlayTheGala",0,FALSE,FALSE,NA,NA
"47","POTA NACANCEL KO YUNG SA UBER!!!!!!!",FALSE,0,NA,2017-08-13 12:52:47,FALSE,NA,"896716160619560962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","inexplisht",0,FALSE,FALSE,NA,NA
"48","kung naging grab/uber driver ako ilang kababalaghan kaya masasaksihan ko sa backseat",FALSE,40,NA,2017-08-13 12:24:00,FALSE,NA,"896708915290750976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acirric",0,FALSE,FALSE,NA,NA
"49","Si kuya uber driver na g na g sa gobyerno at corrupt. Kuya, ayoko magcomment kahit gusto ko. Goodvibes lang at pagod ako ngayon haha",FALSE,0,NA,2017-08-13 11:50:31,FALSE,NA,"896700488804061184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danandrw",0,FALSE,FALSE,NA,NA
"50","Anong mas magandang sakyan, Uber o Grab? Ì†æÌ¥î",FALSE,0,NA,2017-08-13 07:19:03,FALSE,NA,"896632173620371456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gorgyjnll",0,FALSE,FALSE,NA,NA
"51","Magkamukha kami ng suot ng kasabay ko sa uber. Hahaha",FALSE,0,NA,2017-08-12 23:57:30,FALSE,NA,"896521055652651008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tripp_marco",0,FALSE,FALSE,NA,NA
"52","Smooth uber ride and lil wayne's HOW TO LOVE is on the radio. What a perfect weekend. Ì†ΩÌ∏ô",FALSE,2,NA,2017-08-12 22:15:27,FALSE,NA,"896495374071767042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewAbuyo",0,FALSE,FALSE,NA,NA
"53","im that friend who sits beside the uber driver",FALSE,1,NA,2017-08-12 15:26:23,FALSE,NA,"896392426096476160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gelicamlllln",0,FALSE,FALSE,NA,NA
"54","Taeng tae nako sa kabagalan magdrive nitong uber driver. Kuya palitan na kita dyan pls kairita Ì†ΩÌ∏´",FALSE,4,NA,2017-08-12 14:58:53,FALSE,NA,"896385506811846656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimixvixcii",0,FALSE,FALSE,NA,NA
"55","@CeliahMarie I wasnt able to get a ride on grab as well coz drivers we're cancelling but in uber it only took me 5 sec :/",FALSE,0,"CeliahMarie",2017-08-12 14:31:41,FALSE,"896377698620063745","896378661565116416","544003232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannaaahsaur",0,FALSE,FALSE,NA,NA
"56","I've been using Grab since forever and I finally realised how Uber is waaay cheaper. Drivers are not so picky as well. #ByeGrab",FALSE,5,NA,2017-08-12 14:14:47,FALSE,NA,"896374409526517760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannaaahsaur",0,FALSE,FALSE,NA,NA
"57","Bait ni koya uber driver Ì†ΩÌ∏ä",FALSE,0,NA,2017-08-12 14:10:28,FALSE,NA,"896373320240648193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","devorah_luis",0,FALSE,FALSE,NA,NA
"58","Ì†ΩÌ≥çRob Manila.. Wanna go home naa! Tagal ni Uber!! Ì†ΩÌ∏©",FALSE,0,NA,2017-08-12 12:46:37,FALSE,NA,"896352219930402816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edsmontague",0,FALSE,FALSE,NA,NA
