"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"838","RT @ple4seben4ked: hanggang sa huli, tayo'y lalaban
upang makamit natin ang nararapat na katarungan
#JusticeForKian https://t.co/QtoLXu8TTZ",FALSE,0,NA,2017-08-20 11:40:37,FALSE,NA,"899234716166967296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aprilcasonete",169,TRUE,FALSE,NA,NA
"839","RT @OikosN: This war on drugs is breaking our country into pieces Ì†ΩÌ≤î #JusticeForKian",FALSE,0,NA,2017-08-20 11:40:33,FALSE,NA,"899234696558592002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sammy_meee",5,TRUE,FALSE,NA,NA
"840","#JusticeForKian",FALSE,0,NA,2017-08-20 11:40:17,FALSE,NA,"899234628355072005",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clmtgwnny",0,FALSE,FALSE,NA,NA
"841","RT @unspokenpastel: Totoy makinig ka,
wag kang magpa-gabi
Baka mapagkamalan ka't
Humandusay diyan sa tabi

#JusticeForKian https://t.co/WKU‚Ä¶",FALSE,0,NA,2017-08-20 11:40:11,FALSE,NA,"899234606162956288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itstrstn",444,TRUE,FALSE,NA,NA
"842","RT @ArjoDC: In these trying times, how I wish the respectable Sen. Miriam Defensor-Santiago was still here. Ì†ΩÌ∏î

#JusticeForKian",FALSE,0,NA,2017-08-20 11:40:06,FALSE,NA,"899234585849942021",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fangirl0717",557,TRUE,FALSE,NA,NA
"843","RT @maykamaykaba: Speed paint, 2016 ¬© The Art of Patricia Ramos

#JusticeForKian #artPH https://t.co/HpUjOm09Jn",FALSE,0,NA,2017-08-20 11:40:06,FALSE,NA,"899234583786307584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","smyleee_",5572,TRUE,FALSE,NA,NA
"844","RT @andoyman: #JusticeForKian #StopTheKillings #NoToEJK https://t.co/XDtBlWY3de",FALSE,0,NA,2017-08-20 11:40:04,FALSE,NA,"899234575381024768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanakvm",7095,TRUE,FALSE,NA,NA
"845","RT @theRealReyooo: #JusticeForKian https://t.co/Z5gfS20JPf",FALSE,0,NA,2017-08-20 11:40:02,FALSE,NA,"899234568284192769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",1,TRUE,FALSE,NA,NA
"846","RT @TomasinoWeb: Hindi tayo mananahimik sa harap ng karahasan. Ating panawagan: itigil na ang patayan. #JusticeForKian #StopTheKillings htt‚Ä¶",FALSE,0,NA,2017-08-20 11:40:02,FALSE,NA,"899234566002450433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexan_fr",819,TRUE,FALSE,NA,NA
"847","RT @vhiynbeato: If you are not outraged, you are not paying attention.

#StopTheKillings #JusticeForKian https://t.co/7EGEcAQMVG",FALSE,0,NA,2017-08-20 11:40:01,FALSE,NA,"899234561665585152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yallitspatatas",3086,TRUE,FALSE,NA,NA
"848","RT @emperatriz_pia: this is the time that we, the youth should make a stand
#JusticeForKian https://t.co/y4PtAQGKuO",FALSE,0,NA,2017-08-20 11:40:00,FALSE,NA,"899234557408313344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fangirl0717",428,TRUE,FALSE,NA,NA
"849","RT @jjorillaza: #JusticeForKian https://t.co/9GtqiQOcXW",FALSE,0,NA,2017-08-20 11:40:00,FALSE,NA,"899234557249036288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",1,TRUE,FALSE,NA,NA
"850","RT @kristinebaguio: pinatay na nga, niyurakan pa ang pagkatao ‚òπÔ∏è #JusticeForKian https://t.co/Ax4iKoGOCh",FALSE,0,NA,2017-08-20 11:39:55,FALSE,NA,"899234539955929088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",1,TRUE,FALSE,NA,NA
"851","RT @yape_aj: This is so devastating. Keep Safe Everyone! Ì†ΩÌ∏û
#justiceforkian https://t.co/sgQDV0KNhf",FALSE,0,NA,2017-08-20 11:39:52,FALSE,NA,"899234526093647873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aichon1825",1,TRUE,FALSE,NA,NA
"852","RT @andoyman: #JusticeForKian #StopTheKillings #NoToEJK https://t.co/XDtBlWY3de",FALSE,0,NA,2017-08-20 11:39:49,FALSE,NA,"899234514324422656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jfling12",7095,TRUE,FALSE,NA,NA
"853","RT @Ennrriiiqqquuue: old cartoon, relevant message #JusticeForKian https://t.co/XS3vgwB7Px",FALSE,0,NA,2017-08-20 11:39:42,FALSE,NA,"899234484263899137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arianne_denisse",4871,TRUE,FALSE,NA,NA
"854","RT @VanSulitas: isang tula na para sa mga biktima ng war on drugs at iba pang pamamaslang

#JusticeForKian #StopTheKillings #StopEJKs #EndS‚Ä¶",FALSE,0,NA,2017-08-20 11:39:42,FALSE,NA,"899234482003124224",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Stillhungryomg",35,TRUE,FALSE,NA,NA
"855","RT @luhantheworld: A war against Humanity.
#JusticeForKian
#JusticeForAllEJK https://t.co/PhViVtiIlX",FALSE,0,NA,2017-08-20 11:39:40,FALSE,NA,"899234475149737984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Audreybae5",21,TRUE,FALSE,NA,NA
"856","RT @vhiynbeato: If you are not outraged, you are not paying attention.

#StopTheKillings #JusticeForKian https://t.co/7EGEcAQMVG",FALSE,0,NA,2017-08-20 11:39:38,FALSE,NA,"899234464739467267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samimadz",3086,TRUE,FALSE,NA,NA
